"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20170304","정릉로","0.041","0.011","0.8","0.007","66","30"
"20170304","용산구","0.042","0.01","0.7","0.005","48","34"
"20170304","동대문구","0.047","0.015","0.6","0.006","64","31"
"20170304","강북구","0.04","0.019","0.7","0.004","44","29"
"20170304","관악구","0.057","0.012","0.8","0.002","46","29"
"20170304","서초구","0.049","0.012","0.8","0.005","55","33"
"20170304","광진구","0.045","0.008","0.7","0.006","57","42"
"20170304","송파구","0.049","0.014","0.8","0.006","54","33"
"20170304","종로","0.052","0.011","0.5","0.005","57","42"
"20170304","양천구","0.049","0.009","0.8","0.007","50","36"
"20170304","금천구","0.047","0.015","0.7","0.005","39","27"
"20170304","청계천로","0.058","0.011","0.6","0.005","55","41"
"20170304","동작구","0.053","0.015","0.7","0.005","43","30"
"20170304","영등포구","0.054","0.006","1","0.004","48","28"
"20170304","강남구","0.049","0.011","0.6","0.006","57","38"
"20170304","중랑구","0.049","0.012","0.6","0.006","55","33"
"20170304","중구","0.056","0.014","0.7","0.005","52","34"
"20170304","신촌로","0.068","0.006","1.3","0.006","59","34"
"20170304","동작대로","0.071","0.009","0.9","0.008","76","49"
"20170304","노원구","0.054","0.013","0.9","0.008","50","34"
"20170304","구로구","0.036","0.012","0.7","0.007","47","27"
"20170304","서대문구","0.038","0.013","0.6","0.006","53","31"
"20170303","도산대로","0.04","0.014","0.7","0.006","46","25"
"20170303","관악구","0.047","0.024","0.7","0.003","49","27"
"20170303","강서구","0.036","0.023","0.5","0.007","46","18"
"20170303","홍릉로","0.052","0.013","0.6","0.006","46","29"
"20170303","공항대로","0.064","0.015","0.6","0.006","88","32"
"20170303","화랑로","0.047","0.011","0.7","0.006","57","30"
"20170303","용산구","0.035","0.014","0.5","0.005","36","20"
"20170303","종로구","0.044","0.019","0.6","0.005","37","20"
"20170303","서대문구","0.031","0.016","0.5","0.006","45","21"
"20170303","광진구","0.037","0.017","0.6","0.005","43","24"
"20170303","강변북로","0.055","0.009","0.5","0.006","58","31"
"20170303","송파구","0.038","0.022","0.6","0.005","46","27"
"20170303","성동구","0.04","0.015","0.5","0.004","44","25"
"20170303","중랑구","0.041","0.017","0.5","0.006","47","23"
"20170303","강북구","0.031","0.023","0.6","0.004","32","17"
"20170303","신촌로","0.056","0.009","1","0.006","48","24"
"20170303","종로","0.046","0.013","0.5","0.004","42","26"
"20170303","강남대로","0.068","0.01","0.9","0.007","64","30"
"20170303","구로구","0.027","0.018","0.5","0.007","47","21"
"20170303","강동구","0.042","0.016","0.6","0.005","52","28"
"20170303","노원구","0.043","0.018","0.7","0.005","40","22"
"20170303","정릉로","0.032","0.016","0.6","0.007","52","24"
"20170303","마포구","0.04","0.021","0.6","0.004","40","23"
"20170303","성북구","0.045","0.017","0.6","0.004","39","20"
"20170303","동작구","0.038","0.025","0.6","0.005","36","21"
"20170303","강남구","0.036","0.019","0.4","0.006","46","24"
"20170303","서초구","0.036","0.022","0.6","0.005","45","22"
"20170303","양천구","0.035","0.016","0.6","0.006","38","23"
"20170303","영등포구","0.041","0.015","0.8","0.002","50","22"
"20170303","한강대로","0.053","0.014","0.6","0.005","60","27"
"20170303","청계천로","0.05","0.014","0.5","0.005","43","25"
"20170303","도봉구","0.033","0.02","0.5","0.006","42","21"
"20170303","동대문구","0.039","0.019","0.4","0.005","49","20"
"20170303","영등포로","0.06","0.01","0.6","0.007","56","27"
"20170303","은평구","0.032","0.023","0.5","0.004","37","20"
"20170303","금천구","0.042","0.018","0.7","0.005","38","23"
"20170303","동작대로","0.059","0.014","0.8","0.008","64","37"
"20170303","천호대로","0.053","0.012","0.7","0.005","45","26"
"20170303","중구","0.045","0.018","0.5","0.004","39","21"
"20170302","도산대로","0.025","0.022","0.5","0.004","31","20"
"20170302","강남대로","0.048","0.017","0.6","0.005","49","24"
"20170302","청계천로","0.026","0.026","0.4","0.004","37","23"
"20170302","신촌로","0.042","0.014","0.8","0.005","36","20"
"20170302","은평구","0.016","0.037","0.5","0.004","32","19"
"20170302","서대문구","0.019","0.028","0.5","0.005","33","19"
"20170302","양천구","0.023","0.023","0.5","0.005","32","24"
"20170302","서초구","0.02","0.031","0.4","0.004","34","24"
"20170302","강변북로","0.04","0.017","0.4","0.004","43","27"
"20170302","광진구","0.022","","0.5","0.004","35","21"
"20170302","중구","0.023","0.031","0.4","0.003","32","22"
"20170302","홍릉로","0.035","0.02","0.4","0.005","41","27"
"20170302","정릉로","0.02","0.024","0.5","0.006","39","20"
"20170302","동대문구","0.019","0.03","0.3","0.004","36","20"
"20170302","성동구","0.022","0.025","0.4","0.003","31","21"
"20170302","마포구","0.024","0.028","0.5","0.003","33","24"
"20170302","송파구","0.024","0.032","0.5","0.004","31","23"
"20170302","구로구","0.015","0.026","0.4","0.006","31","19"
"20170302","관악구","0.023","0.026","0.5","0.002","34","23"
"20170302","천호대로","0.035","0.02","0.5","0.004","38","27"
"20170302","도봉구","0.013","0.033","0.4","0.004","33","20"
"20170302","종로","0.021","0.022","0.3","0.003","38","26"
"20170302","노원구","0.02","0.037","0.5","0.003","31","25"
"20170302","화랑로","0.035","0.022","0.5","0.005","42","31"
"20170302","동작대로","0.048","0.018","0.6","0.006","49","27"
"20170302","한강대로","0.033","0.022","0.5","0.004","44","24"
"20170302","성북구","0.023","0.031","0.4","0.002","29","26"
"20170302","종로구","0.021","0.031","0.4","0.003","33","23"
"20170302","동작구","0.024","0.034","0.4","0.003","31","23"
"20170302","강남구","0.022","0.024","0.4","0.004","34","21"
"20170302","강북구","0.013","0.041","0.4","0.003","31","22"
"20170302","금천구","0.026","0.028","0.5","0.004","34","23"
"20170302","용산구","0.021","0.02","0.4","0.003","31","22"
"20170302","영등포구","0.016","0.025","0.6","0.004","32","18"
"20170302","강서구","0.019","0.033","0.4","0.005","34","18"
"20170302","공항대로","0.022","0.025","0.4","0.004","57","33"
"20170302","강동구","0.023","0.028","0.5","0.004","38","26"
"20170302","영등포로","0.038","0.017","0.4","0.006","43","25"
"20170302","중랑구","0.024","0.028","0.4","0.005","34","22"
"20170301","공항대로","0.06","0.014","0.6","0.007","105","54"
"20170301","금천구","0.046","0.025","0.6","0.005","51","41"
"20170301","마포구","0.049","0.022","0.7","0.005","58","45"
"20170301","강남대로","0.073","0.011","1","0.007","68","41"
"20170301","영등포로","0.066","0.01","0.7","0.007","78","53"
"20170301","신촌로","0.063","0.01","1","0.006","57","37"
"20170301","정릉로","0.045","0.012","0.8","0.008","73","39"
"20170301","한강대로","0.059","0.014","0.6","0.006","73","49"
"20170301","서대문구","0.036","0.02","0.6","0.007","56","32"
"20170301","중구","0.054","0.019","0.6","0.005","57","43"
"20170301","청계천로","0.058","0.015","0.6","0.006","61","52"
"20170301","강동구","0.043","0.021","0.7","0.005","71","51"
"20170301","구로구","0.032","0.02","0.6","0.007","52","34"
"20170301","강서구","0.046","0.024","0.6","0.007","55","36"
"20170301","동대문구","0.047","0.019","0.5","0.006","68","37"
"20170301","노원구","0.05","0.023","0.8","0.006","57","43"
"20170301","화랑로","0.053","0.013","0.8","0.006","78","45"
"20170301","종로구","0.05","0.021","0.7","0.006","56","45"
"20170301","광진구","0.044","0.006","0.7","0.006","63","53"
"20170301","서초구","0.043","0.023","0.7","0.005","60","42"
"20170301","송파구","0.046","0.024","0.8","0.006","57","40"
"20170301","성동구","0.043","0.018","0.5","0.005","59","43"
"20170301","강남구","0.045","0.018","0.5","0.006","61","42"
"20170301","도산대로","0.05","0.014","0.8","0.006","57","39"
"20170301","동작구","0.05","0.025","0.6","0.005","51","39"
"20170301","영등포구","0.029","0.018","0.7","0.005","56","35"
"20170301","관악구","0.047","0.022","0.6","0.004","51","45"
"20170301","종로","0.053","0.013","0.5","0.005","65","54"
"20170301","천호대로","0.058","0.014","0.8","0.006","68","50"
"20170301","강변북로","0.055","0.012","0.5","0.006","76","53"
"20170301","홍릉로","0.06","0.014","0.5","0.007","66","56"
"20170301","도봉구","0.049","0.017","0.6","0.006","57","34"
"20170301","성북구","0.054","0.019","0.8","0.005","54","42"
"20170301","은평구","0.035","0.03","0.6","0.005","48","33"
"20170301","중랑구","0.044","0.021","0.5","0.006","60","42"
"20170301","강북구","0.038","0.027","0.7","0.005","52","39"
"20170301","용산구","0.043","0.014","0.6","0.005","54","42"
"20170301","동작대로","0.071","0.014","0.8","0.007","78","57"
"20170301","양천구","0.045","0.016","0.7","0.007","55","46"
"20170228","성동구","0.051","0.012","0.6","0.005","49","30"
"20170228","신촌로","0.068","0.006","1.2","0.008","47","27"
"20170228","구로구","0.036","0.014","0.6","0.008","44","25"
"20170228","성북구","0.061","0.011","0.9","0.005","40","28"
"20170228","광진구","0.047","0.026","0.7","0.005","46","33"
"20170228","동작대로","0.071","0.012","0.9","0.008","63","40"
"20170228","종로","0.063","0.009","0.6","0.005","46","34"
"20170228","홍릉로","0.063","0.01","0.6","0.008","51","37"
"20170228","화랑로","0.054","0.01","0.7","0.007","58","30"
"20170228","도봉구","0.047","0.015","0.7","0.006","40","23"
"20170228","강서구","0.052","0.016","0.6","0.008","43","21"
"20170228","공항대로","0.064","0.01","0.7","0.008","88","32"
"20170228","천호대로","0.067","0.009","0.9","0.006","53","33"
"20170228","금천구","0.05","0.015","0.7","0.007","33","24"
"20170228","강남구","0.049","0.015","0.6","0.007","48","30"
"20170228","한강대로","0.066","0.008","0.8","0.007","62","33"
"20170228","영등포로","0.072","0.007","0.9","0.009","60","33"
"20170228","중구","0.057","0.014","0.7","0.006","40","26"
"20170228","용산구","0.044","0.011","0.6","0.006","37","26"
"20170228","은평구","0.042","0.018","0.6","0.005","34","22"
"20170228","마포구","0.053","0.016","0.8","0.006","41","27"
"20170228","도산대로","0.055","0.012","0.9","0.007","49","28"
"20170228","강변북로","0.066","0.006","0.6","0.006","68","40"
"20170228","강남대로","0.08","0.008","1","0.008","63","32"
"20170228","종로구","0.057","0.014","0.8","0.006","40","28"
"20170228","동작구","0.047","0.022","0.6","0.006","30","23"
"20170228","송파구","0.053","0.017","0.8","0.007","51","31"
"20170228","강북구","0.041","0.022","0.6","0.005","33","23"
"20170228","노원구","0.056","0.015","0.9","0.006","39","28"
"20170228","양천구","0.048","0.012","0.8","0.007","38","28"
"20170228","관악구","0.065","0.008","0.8","0.008","36","25"
"20170228","청계천로","0.065","0.01","0.7","0.006","47","34"
"20170228","서대문구","0.037","0.015","0.7","0.007","40","22"
"20170228","중랑구","0.053","0.013","0.6","0.007","48","28"
"20170228","영등포구","0.033","0.013","0.8","0.005","45","23"
"20170228","서초구","0.045","0.017","0.8","0.006","44","25"
"20170228","강동구","0.051","0.014","0.7","0.006","55","34"
"20170228","정릉로","0.041","0.011","0.7","0.008","50","25"
"20170228","동대문구","0.05","0.016","0.6","0.007","52","27"
"20170227","중랑구","0.038","0.015","0.5","0.005","42","23"
"20170227","동작대로","0.072","0.008","1","0.007","63","40"
"20170227","강남구","0.051","0.007","0.6","0.005","44","27"
"20170227","청계천로","0.053","0.011","0.6","0.005","38","25"
"20170227","노원구","0.042","0.016","0.8","0.004","34","23"
"20170227","영등포구","0.032","0.01","0.8","0.005","41","23"
"20170227","정릉로","0.037","0.014","0.7","0.007","46","23"
"20170227","영등포로","0.062","0.007","0.7","0.007","53","29"
"20170227","한강대로","0.056","0.01","0.7","0.005","50","27"
"20170227","화랑로","0.047","0.009","0.7","0.006","54","28"
"20170227","천호대로","0.054","0.009","0.8","0.005","41","24"
"20170227","마포구","0.049","0.014","0.8","0.004","36","25"
"20170227","양천구","0.043","0.01","0.8","0.005","38","28"
"20170227","종로","0.047","0.011","0.5","0.004","36","25"
"20170227","성북구","0.049","0.013","1","0.004","38","23"
"20170227","도봉구","0.036","0.017","0.6","0.005","39","21"
"20170227","강서구","0.043","0.016","0.6","0.006","41","24"
"20170227","성동구","0.043","0.012","0.5","0.004","43","26"
"20170227","공항대로","0.061","0.008","0.7","0.007","99","38"
"20170227","광진구","0.038","0.025","0.6","0.004","37","24"
"20170227","은평구","0.032","0.021","0.5","0.004","32","20"
"20170227","강동구","0.044","0.01","0.6","0.004","44","26"
"20170227","중구","0.047","0.014","0.5","0.004","33","21"
"20170227","도산대로","0.047","0.01","0.8","0.005","45","26"
"20170227","서초구","0.043","0.013","0.6","0.004","43","26"
"20170227","송파구","0.044","0.014","0.8","0.006","45","29"
"20170227","관악구","0.061","0.013","0.8","0.007","40","28"
"20170227","종로구","0.045","0.015","0.6","0.004","33","21"
"20170227","동대문구","0.043","0.015","0.5","0.005","41","22"
"20170227","강북구","0.028","0.025","0.6","0.004","27","18"
"20170227","동작구","0.05","0.014","0.7","0.004","37","25"
"20170227","신촌로","0.061","0.006","1.1","0.007","45","25"
"20170227","홍릉로","0.053","0.01","0.6","0.006","43","28"
"20170227","용산구","0.041","0.009","0.6","0.004","32","22"
"20170227","서대문구","0.031","0.015","0.6","0.006","37","21"
"20170227","강변북로","0.059","0.005","0.6","0.005","60","32"
"20170227","구로구","0.034","0.012","0.7","0.007","42","25"
"20170227","강남대로","0.076","0.006","1.1","0.007","65","31"
"20170227","금천구","0.052","0.011","0.7","0.004","39","28"
"20170226","강변북로","0.045","0.012","0.6","0.005","62","42"
"20170226","동작대로","0.057","0.013","0.8","0.007","72","52"
"20170226","종로구","0.029","0.025","0.6","0.004","44","32"
"20170226","서초구","0.031","0.021","0.7","0.005","55","36"
"20170226","강서구","0.03","0.024","0.6","0.006","54","33"
"20170226","은평구","0.024","0.025","0.5","0.004","39","25"
"20170226","동대문구","0.029","0.024","0.5","0.005","49","27"
"20170226","노원구","0.031","0.025","0.7","0.004","41","30"
"20170226","정릉로","0.035","0.017","0.7","0.007","56","27"
"20170226","종로","0.03","0.017","0.4","0.004","52","38"
"20170226","천호대로","0.047","0.012","0.8","0.005","49","36"
"20170226","성동구","0.03","0.019","0.5","0.004","47","33"
"20170226","홍릉로","0.04","0.016","0.5","0.006","52","40"
"20170226","청계천로","0.034","0.02","0.4","0.005","48","38"
"20170226","용산구","0.029","0.016","0.6","0.004","43","33"
"20170226","영등포구","0.021","0.017","0.8","0.005","52","29"
"20170226","한강대로","0.04","0.016","0.6","0.005","63","39"
"20170226","성북구","0.033","0.023","0.9","0.004","41","30"
"20170226","강북구","0.019","0.031","0.6","0.004","37","26"
"20170226","영등포로","0.044","0.013","0.6","0.007","64","43"
"20170226","송파구","0.031","0.023","0.7","0.005","40","28"
"20170226","동작구","0.034","0.025","0.6","0.005","47","33"
"20170226","강남구","0.032","0.019","0.6","0.005","52","39"
"20170226","공항대로","0.038","0.015","0.6","0.006","83","44"
"20170226","신촌로","0.051","0.009","1.1","0.005","57","36"
"20170226","마포구","0.037","0.019","0.8","0.004","54","39"
"20170226","관악구","0.038","0.023","0.7","0.007","48","37"
"20170226","강남대로","0.053","0.011","0.9","0.006","63","38"
"20170226","광진구","0.029","0.037","0.7","0.004","48","38"
"20170226","도봉구","0.025","0.024","0.6","0.005","42","24"
"20170226","도산대로","0.034","0.016","0.8","0.006","49","32"
"20170226","금천구","0.034","0.021","0.7","0.004","48","35"
"20170226","중구","0.034","0.023","0.5","0.005","46","33"
"20170226","서대문구","0.026","0.02","0.6","0.006","51","28"
"20170226","구로구","0.023","0.02","0.6","0.007","47","30"
